county_fips,state_name,county_name,mobility_score,ai_exposure
41017,Oregon,Deschutes,0.44241154,0.3982899
41019,Oregon,Douglas,0.42228872,0.098389
41021,Oregon,Gilliam,0.4732925,-0.6009915
41023,Oregon,Grant,0.51191932,0.1395288
41025,Oregon,Harney,0.49802142,0.7559447
41027,Oregon,Hood River,0.49663451,-0.2374581
41029,Oregon,Jackson,0.42514405,0.4378672
41031,Oregon,Jefferson,0.42219067,-0.6984327
41033,Oregon,Josephine,0.4183473,0.5559232
41035,Oregon,Klamath,0.43140659,0.6360817
41037,Oregon,Lake,0.44406351,-1.232278
41039,Oregon,Lane,0.43180409,0.5323278
41041,Oregon,Lincoln,0.41830367,-0.7665588
41043,Oregon,Linn,0.45170641,-0.8848737
41045,Oregon,Malheur,0.44831586,0.2033824
41047,Oregon,Marion,0.4523367,0.1734116
41049,Oregon,Morrow,0.46418062,-1.859741
41051,Oregon,Multnomah,0.44305328,1.144811
41053,Oregon,Polk,0.44301441,0.243064
41055,Oregon,Sherman,0.55733377,0.9127235
41057,Oregon,Tillamook,0.46185181,-1.063597
41059,Oregon,Umatilla,0.45757213,-0.6897933
41061,Oregon,Union,0.44196656,0.5946382
41063,Oregon,Wallowa,0.45275304,-0.1905513
41065,Oregon,Wasco,0.45224771,0.2124495
41067,Oregon,Washington,0.46866852,1.091515
41071,Oregon,Yamhill,0.45576203,-0.4976713
42001,Pennsylvania,Adams,0.47867671,-0.5814728
42003,Pennsylvania,Allegheny,0.42586717,1.611413
42005,Pennsylvania,Armstrong,0.47475511,0.1724817
42007,Pennsylvania,Beaver,0.45603952,0.233964
42009,Pennsylvania,Bedford,0.48101521,-0.6908658
42011,Pennsylvania,Berks,0.44500089,0.5688583
42013,Pennsylvania,Blair,0.44784608,0.2506059
42015,Pennsylvania,Bradford,0.48180142,0.3704258
42017,Pennsylvania,Bucks,0.45053518,0.5256001
42019,Pennsylvania,Butler,0.49318254,0.6061382
42021,Pennsylvania,Cambria,0.45855731,1.088309
42023,Pennsylvania,Cameron,0.43739334,-1.950007
42025,Pennsylvania,Carbon,0.4458158,-0.0601339
42027,Pennsylvania,Centre,0.49056771,0.4581819
42029,Pennsylvania,Chester,0.46218434,1.526151
42031,Pennsylvania,Clarion,0.49212396,0.169894
42033,Pennsylvania,Clearfield,0.47236142,0.6660457
42035,Pennsylvania,Clinton,0.4474394,-1.445093
42037,Pennsylvania,Columbia,0.45266792,0.0627512
42039,Pennsylvania,Crawford,0.44325262,-0.2263685
42041,Pennsylvania,Cumberland,0.46394902,0.7229108
42043,Pennsylvania,Dauphin,0.4096832,1.142798
42045,Pennsylvania,Delaware,0.39857563,1.293192
42047,Pennsylvania,Elk,0.50137335,-0.2871073
42049,Pennsylvania,Erie,0.41167438,0.1112124
42051,Pennsylvania,Fayette,0.44737491,0.2347537
42053,Pennsylvania,Forest,0.50054729,1.060222
42055,Pennsylvania,Franklin,0.46120113,-0.8302689
42057,Pennsylvania,Fulton,0.46236336,0.2052083
42059,Pennsylvania,Greene,0.46926486,-0.7425004
42061,Pennsylvania,Huntingdon,0.44991323,0.4374221
42063,Pennsylvania,Indiana,0.4942416,0.5877873
42065,Pennsylvania,Jefferson,0.48834255,-0.2282963
42067,Pennsylvania,Juniata,0.53156191,-1.075851
42069,Pennsylvania,Lackawanna,0.43341419,0.9083721
42071,Pennsylvania,Lancaster,0.46661004,0.2194612
42073,Pennsylvania,Lawrence,0.43479919,0.0810467
42075,Pennsylvania,Lebanon,0.44739941,-0.872704
42077,Pennsylvania,Lehigh,0.43052316,0.413768
42079,Pennsylvania,Luzerne,0.42911261,0.1755604
42081,Pennsylvania,Lycoming,0.4512966,0.4239298
42083,Pennsylvania,McKean,0.42873672,0.3531668
42085,Pennsylvania,Mercer,0.43952239,0.367701
42087,Pennsylvania,Mifflin,0.48148617,0.3202614
42089,Pennsylvania,Monroe,0.43390137,-0.0587725
42091,Pennsylvania,Montgomery,0.44993335,1.338197
42093,Pennsylvania,Montour,0.45607057,0.4108782
42095,Pennsylvania,Northampton,0.44381106,0.1648864
42097,Pennsylvania,Northumberland,0.43588257,0.4261402
42099,Pennsylvania,Perry,0.48614457,0.5022238
42101,Pennsylvania,Philadelphia,0.37108281,1.808488
42103,Pennsylvania,Pike,0.46167538,0.9062269
42105,Pennsylvania,Potter,0.48636928,-0.6398677
42107,Pennsylvania,Schuylkill,0.43912658,-0.7710122
42109,Pennsylvania,Snyder,0.4887892,-0.1832096
42111,Pennsylvania,Somerset,0.48268816,-0.4198339
42113,Pennsylvania,Sullivan,0.56071347,-0.4957607
42115,Pennsylvania,Susquehanna,0.45768687,-0.7496099
42117,Pennsylvania,Tioga,0.4966675,0.3273668
42119,Pennsylvania,Union,0.49753591,-0.1428908
42121,Pennsylvania,Venango,0.45066816,0.0463452
42123,Pennsylvania,Warren,0.45785493,1.033259
42125,Pennsylvania,Washington,0.47555327,0.4877195
42127,Pennsylvania,Wayne,0.47638142,-0.1355125
42129,Pennsylvania,Westmoreland,0.47637197,0.2445782
42131,Pennsylvania,Wyoming,0.44301206,-0.2230278
42133,Pennsylvania,York,0.43829355,0.1986578
44001,Rhode Island,Bristol,0.43660474,-0.7052448
44003,Rhode Island,Kent,0.44050905,0.746397
44005,Rhode Island,Newport,0.43412331,0.3848138
44007,Rhode Island,Providence,0.43619686,1.247682
44009,Rhode Island,Washington,0.44985491,-0.1814999
45001,South Carolina,Abbeville,0.44482082,-1.961834
45003,South Carolina,Aiken,0.40930626,-0.5720842
45005,South Carolina,Allendale,0.33886516,-0.8485224
45007,South Carolina,Anderson,0.44314688,-0.1946463
45009,South Carolina,Bamberg,0.37832838,-0.4357174
45011,South Carolina,Barnwell,0.39924127,0.4329483
45013,South Carolina,Beaufort,0.4100416,-0.3123442
45015,South Carolina,Berkeley,0.41403088,0.1486924
45017,South Carolina,Calhoun,0.42028838,-0.8739296
45019,South Carolina,Charleston,0.39487353,0.4847376
45021,South Carolina,Cherokee,0.42108569,-1.445685
45023,South Carolina,Chester,0.40085024,-0.5701052
45025,South Carolina,Chesterfield,0.41446993,-0.3946114
45027,South Carolina,Clarendon,0.40424705,1.459808
45029,South Carolina,Colleton,0.39323616,-0.7416608
45031,South Carolina,Darlington,0.37907293,-0.565726
45033,South Carolina,Dillon,0.36607784,1.573308
45035,South Carolina,Dorchester,0.42204329,-0.7425992
45037,South Carolina,Edgefield,0.41742671,-2.039132
45039,South Carolina,Fairfield,0.39030287,0.3295562
45041,South Carolina,Florence,0.37635869,0.3580071
45043,South Carolina,Georgetown,0.39363536,-0.0349092
45045,South Carolina,Greenville,0.434885,0.6773237
45047,South Carolina,Greenwood,0.41512614,0.0349221
45049,South Carolina,Hampton,0.38772342,-1.954828
45051,South Carolina,Horry,0.39240804,-0.7732931
45053,South Carolina,Jasper,0.37997267,-1.362022
45055,South Carolina,Kershaw,0.4192521,-0.6023132
45057,South Carolina,Lancaster,0.41370857,0.5196056
45059,South Carolina,Laurens,0.42331296,-0.8276108
45061,South Carolina,Lee,0.38568166,2.298355
45063,South Carolina,Lexington,0.41286895,0.1685179
45065,South Carolina,McCormick,0.40470544,-0.149614
45067,South Carolina,Marion,0.37100038,-0.4378612
45069,South Carolina,Marlboro,0.38285765,0.8844097
45071,South Carolina,Newberry,0.40955991,-1.199231
45073,South Carolina,Oconee,0.43065491,-0.1656064
45075,South Carolina,Orangeburg,0.38696432,-0.9220191
45077,South Carolina,Pickens,0.43884933,-1.178431
45079,South Carolina,Richland,0.3850542,1.444134
45081,South Carolina,Saluda,0.41705194,-0.5957395
45083,South Carolina,Spartanburg,0.43069002,-0.0432723
45085,South Carolina,Sumter,0.39500308,-0.1658585
45087,South Carolina,Union,0.42221498,-1.277904
45089,South Carolina,Williamsburg,0.38223845,-0.6259652
45091,South Carolina,York,0.41774553,0.264338
46003,South Dakota,Aurora,0.64196157,-0.9806166
46005,South Dakota,Beadle,0.52402616,0.639177
46007,South Dakota,Bennett,0.379042,-0.1666339
46009,South Dakota,Bon Homme,0.55977803,1.614418
46011,South Dakota,Brookings,0.53841919,-0.7171746
46013,South Dakota,Brown,0.50094765,-0.3440049
46015,South Dakota,Brule,0.53613138,-1.486089
46017,South Dakota,Buffalo,,3.878875
46019,South Dakota,Butte,0.52923995,-1.465919
46021,South Dakota,Campbell,0.61803955,3.443318
46023,South Dakota,Charles Mix,0.44265142,1.409887
46025,South Dakota,Clark,0.57362598,-1.790026
46027,South Dakota,Clay,0.56116354,-1.32734
46029,South Dakota,Codington,0.50910944,-0.3091182
46031,South Dakota,Corson,0.21102491,3.281456
46033,South Dakota,Custer,0.48214328,-1.015143
46035,South Dakota,Davison,0.51487035,-0.0050786
46037,South Dakota,Day,0.5982393,0.3487222
46039,South Dakota,Deuel,0.54564279,-2.884251
46041,South Dakota,Dewey,0.29043704,2.505228
46043,South Dakota,Douglas,0.62112844,-1.887026
46045,South Dakota,Edmunds,0.55528265,-1.7571
46047,South Dakota,Fall River,0.48561832,1.45905
46049,South Dakota,Faulk,0.64047647,-2.147847
46051,South Dakota,Grant,0.58109826,-1.778452
46053,South Dakota,Gregory,0.55866927,1.095431
46055,South Dakota,Haakon,0.48461598,-1.429157
46057,South Dakota,Hamlin,0.58274013,-2.273774
46059,South Dakota,Hand,0.57994002,1.475255
46061,South Dakota,Hanson,0.54457355,-1.589841
46063,South Dakota,Harding,0.60810012,-2.876394
46065,South Dakota,Hughes,0.41953248,0.3797393
46067,South Dakota,Hutchinson,0.61811328,-0.5882881
46069,South Dakota,Hyde,0.56822771,-3.617044
46071,South Dakota,Jackson,,-0.6775503
46073,South Dakota,Jerauld,0.64548403,-2.007543
46075,South Dakota,Jones,,-2.188529
46077,South Dakota,Kingsbury,0.54236245,0.1859654
46079,South Dakota,Lake,0.55151504,0.0881337
46081,South Dakota,Lawrence,0.50637645,-1.1246
46083,South Dakota,Lincoln,0.54745287,0.2083292
46085,South Dakota,Lyman,0.58496773,-1.284781
46087,South Dakota,McCook,0.54432142,1.72468
46089,South Dakota,McPherson,0.49847847,3.723132
46091,South Dakota,Marshall,0.6176061,-1.194381
46093,South Dakota,Meade,0.53321064,-0.4872876
46095,South Dakota,Mellette,,-3.617044
46097,South Dakota,Miner,0.60144573,-1.913835
46099,South Dakota,Minnehaha,0.4696542,0.7973887
46101,South Dakota,Moody,0.47530484,1.018915
46103,South Dakota,Pennington,0.43469107,0.4782909
46105,South Dakota,Perkins,0.55721253,1.340486
46107,South Dakota,Potter,0.56917751,-1.606064
46109,South Dakota,Roberts,0.39372718,-0.506802
46111,South Dakota,Sanborn,0.60118365,-2.546155
46115,South Dakota,Spink,0.58225834,-1.327747
46117,South Dakota,Stanley,0.56571579,-2.141114
46119,South Dakota,Sully,0.55157959,-2.231601
46121,South Dakota,Todd,0.26881382,1.017336
46123,South Dakota,Tripp,0.50572777,-0.578587
46125,South Dakota,Turner,0.56300944,0.7296827
46127,South Dakota,Union,0.5397675,2.245622
46129,South Dakota,Walworth,0.43858731,1.992438
46135,South Dakota,Yankton,0.53314143,0.0944421
46137,South Dakota,Ziebach,0.28089842,-3.617044
47001,Tennessee,Anderson,0.41860658,0.5916048
47003,Tennessee,Bedford,0.44014862,-0.42949
47005,Tennessee,Benton,0.45015267,2.030082
47007,Tennessee,Bledsoe,0.44774997,1.495543
47009,Tennessee,Blount,0.42357391,0.3890598
47011,Tennessee,Bradley,0.42674091,-0.9138545
47013,Tennessee,Campbell,0.42091081,-0.388316
47015,Tennessee,Cannon,0.47409746,-0.8865994
47017,Tennessee,Carroll,0.44926396,0.8720552
47019,Tennessee,Carter,0.4073315,-0.8341564
47021,Tennessee,Cheatham,0.45038033,-1.513337
47023,Tennessee,Chester,0.44458902,-1.149538
47025,Tennessee,Claiborne,0.42182732,0.648717
47027,Tennessee,Clay,0.46430081,-0.1955919
47029,Tennessee,Cocke,0.4222666,-1.334091
47031,Tennessee,Coffee,0.42237917,0.5613348
47033,Tennessee,Crockett,0.44236296,2.122154
47035,Tennessee,Cumberland,0.42589518,-1.012955
47037,Tennessee,Davidson,0.40824783,1.07002
47039,Tennessee,Decatur,0.46943831,-1.980211
47041,Tennessee,DeKalb,0.43808439,-1.343649
47043,Tennessee,Dickson,0.43937543,-0.7156496
47045,Tennessee,Dyer,0.42934319,0.1775905
47047,Tennessee,Fayette,0.39355376,-1.827412
47049,Tennessee,Fentress,0.46124867,-1.061499
47051,Tennessee,Franklin,0.44517013,-0.5800034
47053,Tennessee,Gibson,0.42545775,-0.6985984
47055,Tennessee,Giles,0.43789551,-1.030336
47057,Tennessee,Grainger,0.4353742,-2.233812
47059,Tennessee,Greene,0.42301866,-0.6109199
47061,Tennessee,Grundy,0.45293084,-2.678568
47063,Tennessee,Hamblen,0.41359192,0.8212042
47065,Tennessee,Hamilton,0.39990231,0.5109068
47067,Tennessee,Hancock,0.41921318,-0.1002873
47069,Tennessee,Hardeman,0.41013575,-1.260172
47071,Tennessee,Hardin,0.44298983,-0.5869515
47073,Tennessee,Hawkins,0.41967151,-1.04317
47075,Tennessee,Haywood,0.40012884,-0.2108276
47077,Tennessee,Henderson,0.4651719,-1.193819
47079,Tennessee,Henry,0.42542425,-0.3849095
47081,Tennessee,Hickman,0.41660437,-1.006732
47083,Tennessee,Houston,0.44968665,-2.619957
47085,Tennessee,Humphreys,0.44843927,-1.2464
47087,Tennessee,Jackson,0.41360503,-2.479993
47089,Tennessee,Jefferson,0.41573438,-0.1122085
47091,Tennessee,Johnson,0.42710665,0.5142674
47093,Tennessee,Knox,0.40989336,0.4818088
47095,Tennessee,Lake,0.36284554,3.41257
47097,Tennessee,Lauderdale,0.40111998,0.110086
47099,Tennessee,Lawrence,0.46681991,-0.8675171
47101,Tennessee,Lewis,0.46817726,-1.519243
47103,Tennessee,Lincoln,0.45310983,-1.22064
47105,Tennessee,Loudon,0.43148395,-1.210605
47107,Tennessee,McMinn,0.43245965,0.7812772
47109,Tennessee,McNairy,0.46194187,-0.9824595
47111,Tennessee,Macon,0.45105684,-1.18198
47113,Tennessee,Madison,0.39760631,0.1372329
47115,Tennessee,Marion,0.44806576,-1.735806
47117,Tennessee,Marshall,0.45582607,-1.066114
47119,Tennessee,Maury,0.44055957,-0.4418382
47121,Tennessee,Meigs,0.40824699,-1.645748
47123,Tennessee,Monroe,0.42526302,-1.279622
47125,Tennessee,Montgomery,0.42273486,-0.2585374
47127,Tennessee,Moore,0.49299583,-5.311738
47129,Tennessee,Morgan,0.44119418,0.8437705
47131,Tennessee,Obion,0.43845412,-1.944851
47133,Tennessee,Overton,0.46521914,-1.277384
47135,Tennessee,Perry,0.48086232,-1.686223
47137,Tennessee,Pickett,0.47098568,-2.384083
47139,Tennessee,Polk,0.43927011,0.1114939
47141,Tennessee,Putnam,0.43156233,-0.4416284
47143,Tennessee,Rhea,0.43852291,0.4611219
47145,Tennessee,Roane,0.41877291,0.5934154
47147,Tennessee,Robertson,0.44678181,-0.2836701
47149,Tennessee,Rutherford,0.4389385,-0.3934317
47151,Tennessee,Scott,0.45946565,-0.5604553
47153,Tennessee,Sequatchie,0.43316424,0.678793
47155,Tennessee,Sevier,0.42176747,-1.249491
47157,Tennessee,Shelby,0.36959133,0.3935514
47159,Tennessee,Smith,0.47441915,-0.8680946
47161,Tennessee,Stewart,0.45252329,-0.08983820000000001
47163,Tennessee,Sullivan,0.40367219,-0.0264851
47165,Tennessee,Sumner,0.44635251,-0.1794027
47167,Tennessee,Tipton,0.42061329,-1.375892
47169,Tennessee,Trousdale,0.41575253,-0.0323057
47171,Tennessee,Unicoi,0.44468349,-1.320657
47173,Tennessee,Union,0.44942245,-1.431242
47175,Tennessee,Van Buren,0.42857337,-3.700181
47177,Tennessee,Warren,0.42643747,-0.2088258
47179,Tennessee,Washington,0.4009563,1.100467
47181,Tennessee,Wayne,0.46294886,-1.882275
47183,Tennessee,Weakley,0.44605112,-0.9423134
47185,Tennessee,White,0.41188085,-1.105908
47187,Tennessee,Williamson,0.48143974,2.10552
47189,Tennessee,Wilson,0.45406741,-1.098362
48001,Texas,Anderson,0.45799848,0.642172
48003,Texas,Andrews,0.57324678,-1.656812
48005,Texas,Angelina,0.45190844,0.7907779
48007,Texas,Aransas,0.4590762,-1.122763
48009,Texas,Archer,0.51493001,-1.361169
48011,Texas,Armstrong,0.45455307,-3.617044
48013,Texas,Atascosa,0.45970297,-1.058314
48015,Texas,Austin,0.48653489,0.5355253
48017,Texas,Bailey,0.47839373,0.8957006
48019,Texas,Bandera,0.45398349,-1.145082
48021,Texas,Bastrop,0.44369814,0.1017425
48023,Texas,Baylor,0.47652614,-0.2415603
48025,Texas,Bee,0.46037734,1.048512
48027,Texas,Bell,0.41954887,0.6556122
48029,Texas,Bexar,0.42922598,1.122901
48031,Texas,Blanco,0.49837285,-1.270993
48035,Texas,Bosque,0.48202717,1.405431
48037,Texas,Bowie,0.41971114,-0.1442739
48039,Texas,Brazoria,0.47640365,-0.7372449
48041,Texas,Brazos,0.43972278,-0.0992515
48043,Texas,Brewster,0.52382451,-0.3406737
48045,Texas,Briscoe,,-5.825411
48047,Texas,Brooks,0.43741092,-2.181498
48049,Texas,Brown,0.46578282,-0.4161548
48051,Texas,Burleson,0.45474368,0.1825812
48053,Texas,Burnet,0.46868914,-0.6893927
48055,Texas,Caldwell,0.44189054,-1.057007
48057,Texas,Calhoun,0.48225963,-1.158957
48059,Texas,Callahan,0.51057506,0.7611859
48061,Texas,Cameron,0.46439454,1.373549
48063,Texas,Camp,0.48057929,-1.609455
48065,Texas,Carson,0.51417536,1.16946
48067,Texas,Cass,0.44114688,-0.2231476
48069,Texas,Castro,0.49601424,-1.357999
48071,Texas,Chambers,0.46733087,1.02492
48073,Texas,Cherokee,0.4728739,-1.134532
48075,Texas,Childress,0.49685824,0.5421484
48077,Texas,Clay,0.49810192,3.944158
48079,Texas,Cochran,0.51648563,-5.770201
48081,Texas,Coke,0.48281991,-1.652688
48083,Texas,Coleman,0.47207963,2.331412
48085,Texas,Collin,0.46400177,1.795349
48087,Texas,Collingsworth,0.47726271,-4.141129
48089,Texas,Colorado,0.48661631,-1.202655
48091,Texas,Comal,0.46100888,-0.4363117
48093,Texas,Comanche,0.49409416,-0.9450577
48095,Texas,Concho,,-1.261135
48097,Texas,Cooke,0.48723808,-1.170392
48099,Texas,Coryell,0.44234276,1.126136
48101,Texas,Cottle,,-1.782756
48103,Texas,Crane,0.6076861,-0.1018064
48105,Texas,Crockett,,0.5253447
48107,Texas,Crosby,0.47910991,1.067992
48109,Texas,Culberson,0.5511995,-1.237056
48111,Texas,Dallam,0.487616,-0.9464759
48113,Texas,Dallas,0.43268007,1.262944
48115,Texas,Dawson,0.49270433,-0.3930527
48117,Texas,Deaf Smith,0.485149,-1.362405
48119,Texas,Delta,0.47712919,-0.4404368
48121,Texas,Denton,0.46188536,0.5666643
48123,Texas,DeWitt,0.48533636,0.0235548
48125,Texas,Dickens,0.50176281,-1.773952
48127,Texas,Dimmit,0.47890693,-0.7301441
48129,Texas,Donley,0.50306076,4.085169
48131,Texas,Duval,0.47600836,0.0052076
48133,Texas,Eastland,0.46660334,0.3545496
48135,Texas,Ector,0.5336588,-1.25355
48137,Texas,Edwards,,-3.251215
48139,Texas,Ellis,0.46074963,-1.106272
48141,Texas,El Paso,0.45554289,0.9226454
48143,Texas,Erath,0.48959368,-0.9919056
48145,Texas,Falls,0.44117913,-0.9774066
48147,Texas,Fannin,0.45039785,-0.3474559
48149,Texas,Fayette,0.51381052,-0.8521012
48151,Texas,Fisher,0.50678599,-3.82528
48153,Texas,Floyd,0.47815678,-3.466813
48155,Texas,Foard,,-4.629002
48157,Texas,Fort Bend,0.44752711,0.5640374
48159,Texas,Franklin,0.4982011,0.8620445
48161,Texas,Freestone,0.48503679,1.210833
48163,Texas,Frio,0.4772456,-1.612371
48165,Texas,Gaines,0.56814092,-2.381088
48167,Texas,Galveston,0.45044699,-0.8324716
48169,Texas,Garza,0.51688433,-2.248509
48171,Texas,Gillespie,0.49211308,-1.006205
48173,Texas,Glasscock,,-3.617044
48175,Texas,Goliad,0.48780215,-1.272607
48177,Texas,Gonzales,0.46352357,-0.9261335
48179,Texas,Gray,0.47932851,-0.2410875
48181,Texas,Grayson,0.45494774,0.5335124
48183,Texas,Gregg,0.4471294,-0.2176883
48185,Texas,Grimes,0.45993504,-1.06001
48187,Texas,Guadalupe,0.46792033,-0.6641529
48189,Texas,Hale,0.46530932,-1.729905
48191,Texas,Hall,0.47370911,-4.476288
48193,Texas,Hamilton,0.47474819,-0.6095258
48195,Texas,Hansford,0.5834378,-2.263357
48197,Texas,Hardeman,0.45549273,-1.584555
48199,Texas,Hardin,0.49696785,1.093746
48201,Texas,Harris,0.44808376,0.8219143
48203,Texas,Harrison,0.44766909,-1.09564
48205,Texas,Hartley,0.58054197,-3.011671
48207,Texas,Haskell,0.44836503,0.5183436
48209,Texas,Hays,0.45574835,0.0546891
48211,Texas,Hemphill,0.52464896,-0.5796733
48213,Texas,Henderson,0.45260733,0.4056041
48215,Texas,Hidalgo,0.47242594,1.554175
48217,Texas,Hill,0.46855968,0.7530844
48219,Texas,Hockley,0.49987409,-1.459677
48221,Texas,Hood,0.45468849,-0.8141049
48223,Texas,Hopkins,0.48503879,-0.9533337
48225,Texas,Houston,0.44322035,0.06879
48227,Texas,Howard,0.48382986,-0.1340432
48229,Texas,Hudspeth,0.58972239,-1.264612
48231,Texas,Hunt,0.45541257,-0.352959
48233,Texas,Hutchinson,0.49976897,1.21221
48235,Texas,Irion,,-0.4474474
48237,Texas,Jack,0.50474191,-1.64799
48239,Texas,Jackson,0.49715087,0.7021161
48241,Texas,Jasper,0.46627119,-0.0030444
48243,Texas,Jeff Davis,,-2.118613
48245,Texas,Jefferson,0.44377878,-0.260162
48247,Texas,Jim Hogg,0.44895172,-1.260232
48249,Texas,Jim Wells,0.44973838,-0.5150102
48251,Texas,Johnson,0.45997438,-1.073394
48253,Texas,Jones,0.4882043,1.702365
48255,Texas,Karnes,0.49257284,-0.2933596
48257,Texas,Kaufman,0.46042702,0.1561368
48259,Texas,Kendall,0.48823997,0.0169391
48265,Texas,Kerr,0.43712109,-0.3709795
48267,Texas,Kimble,0.44228196,-1.922593
48271,Texas,Kinney,,-3.239601
48273,Texas,Kleberg,0.45872,-0.0054646
48275,Texas,Knox,0.45250678,-2.55249
48277,Texas,Lamar,0.44718841,0.0957716
48279,Texas,Lamb,0.44729897,-1.115027
48281,Texas,Lampasas,0.45272821,-1.729862
48283,Texas,La Salle,0.46931002,-1.252642
48285,Texas,Lavaca,0.529737,-1.68948
48287,Texas,Lee,0.4966962,-0.8699683
48289,Texas,Leon,0.5149951,0.7740049
48291,Texas,Liberty,0.4897626,0.4370041
48293,Texas,Limestone,0.44172731,-0.5310825
48295,Texas,Lipscomb,0.47073564,-0.8384625
48297,Texas,Live Oak,0.47278267,-1.126659
48299,Texas,Llano,0.46050075,-1.458562
48303,Texas,Lubbock,0.4323014,0.2979511
48305,Texas,Lynn,0.50147605,-0.9917442
48307,Texas,McCulloch,0.50087762,0.9930969
48309,Texas,McLennan,0.43325138,0.3252997
48311,Texas,McMullen,,-3.617044
48313,Texas,Madison,0.48290867,-0.0968073
48315,Texas,Marion,0.42939016,-2.385643
48317,Texas,Martin,0.57285053,-3.180379
48319,Texas,Mason,,-0.7859548
48321,Texas,Matagorda,0.48364505,-0.8897874
48323,Texas,Maverick,0.49659759,0.8657333
48325,Texas,Medina,0.4643144,1.663934
48327,Texas,Menard,,-3.617044
48329,Texas,Midland,0.52716738,-0.7054741
48331,Texas,Milam,0.45517653,-0.9312989
48333,Texas,Mills,0.50066125,-0.523145
48335,Texas,Mitchell,0.53208536,-1.261036
48337,Texas,Montague,0.48991212,-0.9892496
48339,Texas,Montgomery,0.46638575,0.1987716
48341,Texas,Moore,0.52523619,-0.3766588
48343,Texas,Morris,0.4441441,1.891309
48345,Texas,Motley,,-5.181736
48347,Texas,Nacogdoches,0.44481701,-0.9042558
48349,Texas,Navarro,0.46136859,0.5413851
48351,Texas,Newton,0.49916607,-0.2815219
48353,Texas,Nolan,0.50278968,-0.3199641
48355,Texas,Nueces,0.45058233,0.3865028
48357,Texas,Ochiltree,0.53685236,-1.549757
48359,Texas,Oldham,,3.753511
48361,Texas,Orange,0.47531974,0.0063024
48363,Texas,Palo Pinto,0.46219301,-1.075706
48365,Texas,Panola,0.47869045,-0.8852295
48367,Texas,Parker,0.48083496,0.0649882
48369,Texas,Parmer,0.53458691,1.457074
48371,Texas,Pecos,0.52718741,-1.88086
48373,Texas,Polk,0.46767151,0.421075
48375,Texas,Potter,0.4480713,0.2637944
48377,Texas,Presidio,0.58462107,-1.190953
48379,Texas,Rains,0.48202011,-0.0333614
48381,Texas,Randall,0.47630501,-0.5558924
48383,Texas,Reagan,0.5282864,-2.254638
48385,Texas,Real,0.51951724,-1.366475
48387,Texas,Red River,0.465859,0.6514377
48389,Texas,Reeves,0.5648945,-2.418593
48391,Texas,Refugio,0.46324462,-2.868937
48393,Texas,Roberts,,-1.735049
48395,Texas,Robertson,0.45245174,-0.9467699
48397,Texas,Rockwall,0.47522411,-0.4804691
48399,Texas,Runnels,0.48238826,-0.8420747
48401,Texas,Rusk,0.47443223,-0.8733695
48403,Texas,Sabine,0.49219358,0.0151721
48405,Texas,San Augustine,0.45055223,-1.6893
48407,Texas,San Jacinto,0.47225556,-0.0736766
48409,Texas,San Patricio,0.45808148,-0.0447062
48411,Texas,San Saba,0.48309404,-2.111264
48413,Texas,Schleicher,0.64448339,2.100136
48415,Texas,Scurry,0.50532478,-0.5536425
48417,Texas,Shackelford,0.48257273,-2.322628
48419,Texas,Shelby,0.46862349,-0.582352
48421,Texas,Sherman,0.51766098,-6.062173
48423,Texas,Smith,0.44644198,0.233028
48425,Texas,Somervell,0.48317045,0.3105366
48427,Texas,Starr,0.5157367,2.292606
48429,Texas,Stephens,0.48984542,0.0340724
48433,Texas,Stonewall,0.4025439,-2.750884
48435,Texas,Sutton,0.49717891,-2.423767
48437,Texas,Swisher,0.48377201,-3.817843
48439,Texas,Tarrant,0.44009328,0.5876097
48441,Texas,Taylor,0.44747612,0.6807402
48445,Texas,Terry,0.475963,1.401355
48447,Texas,Throckmorton,0.34381384,-0.5562967
48449,Texas,Titus,0.48052785,0.3730176
48451,Texas,Tom Green,0.4622274,-0.0117738
48453,Texas,Travis,0.43958956,1.498222
48455,Texas,Trinity,0.46542221,0.8420567
48457,Texas,Tyler,0.49934104,-1.390784
48459,Texas,Upshur,0.49372479,1.515969
48461,Texas,Upton,0.48042125,2.120846
48463,Texas,Uvalde,0.46186766,-0.0863397
48465,Texas,Val Verde,0.49580237,-0.1815311
48467,Texas,Van Zandt,0.48474005,-0.8650304
48469,Texas,Victoria,0.44749054,-0.2428904
48471,Texas,Walker,0.44879499,1.100205
48473,Texas,Waller,0.45148426,-1.351416
48475,Texas,Ward,0.53816473,-1.780925
48477,Texas,Washington,0.44443998,-0.6417139
48479,Texas,Webb,0.460172,0.3976465
48481,Texas,Wharton,0.45819533,0.0202868
48483,Texas,Wheeler,0.49885839,-2.232363
48485,Texas,Wichita,0.44200373,0.0676084
48487,Texas,Wilbarger,0.46684566,0.8062765
48489,Texas,Willacy,0.44773319,-0.999079
48491,Texas,Williamson,0.4654724,0.4584762
48493,Texas,Wilson,0.48335946,-1.35116
48495,Texas,Winkler,0.5511573,-1.398637
48497,Texas,Wise,0.4911758,-0.8467112
48499,Texas,Wood,0.49199975,0.2009132
48501,Texas,Yoakum,0.60889441,-2.661824
48503,Texas,Young,0.48077545,1.444504
48505,Texas,Zapata,0.44191658,-1.47497
48507,Texas,Zavala,0.47418407,3.150906
49001,Utah,Beaver,0.53962088,0.9811258
